backers_count,blurb,category,converted_pledged_amount,country,country_displayable_name,created_at,creator,currency,currency_symbol,currency_trailing_code,current_currency,deadline,disable_communication,fx_rate,goal,id,is_disliked,is_in_post_campaign_pledging_phase,is_launched,is_liked,is_starrable,launched_at,location,name,percent_funded,photo,pledged,prelaunch_activated,profile,slug,source_url,spotlight,staff_pick,state,state_changed_at,static_usd_rate,urls,usd_exchange_rate,usd_pledged,usd_type,video
"18","An action-packed horror comic for mature readers who love the supernatural.","{""id"":250,""name"":""Comic Books"",""analytics_name"":""Comic Books"",""slug"":""comics/comic books"",""position"":2,""parent_id"":3,""parent_name"":""Comics"",""color"":16776056,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/comics/comic%20books""}}}","580","US","the United States","1741999957","{""id"":1056081067,""name"":""Dan Barlow"",""slug"":""mindgrindstudios"",""is_registered"":null,""is_email_verified"":null,""chosen_currency"":null,""is_superbacker"":null,""has_admin_message_badge"":false,""ppo_has_action"":true,""backing_action_count"":1,""avatar"":{""thumb"":""https://i.kickstarter.com/assets/037/614/015/eb2f93efbd4ea413bf2d94c277371441_original.jpg?anim=false&fit=cover&height=40&origin=ugc&q=92&v=1654954199&width=40&sig=VST2HifttjsWtKLQQnqAnKBrGri1%2Fl7tszGUZRLuI6w%3D"",""small"":""https://i.kickstarter.com/assets/037/614/015/eb2f93efbd4ea413bf2d94c277371441_original.jpg?anim=false&fit=cover&height=80&origin=ugc&q=92&v=1654954199&width=80&sig=rqLDZHqwaO%2FePrFyzW7DSea%2FsPSNFWZhsnHT%2FKyubaI%3D"",""medium"":""https://i.kickstarter.com/assets/037/614/015/eb2f93efbd4ea413bf2d94c277371441_original.jpg?anim=false&fit=cover&height=160&origin=ugc&q=92&v=1654954199&width=160&sig=oeMfce2PdHsECvVGA6sj%2FHpfvqyjl%2FqbMssni4nIvr4%3D""},""urls"":{""web"":{""user"":""https://www.kickstarter.com/profile/mindgrindstudios""},""api"":{""user"":""https://api.kickstarter.com/v1/users/1056081067?signature=1766115874.5afe6d837a75890a47be4a7978a3b1a130a0e05c""}}}","USD","$","true","USD","1743973200","false","1","300","1750893530","false","true","true","false","false","1742084759","{""id"":2389876,""name"":""Dayton"",""slug"":""dayton-oh"",""short_name"":""Dayton, OH"",""displayable_name"":""Dayton, OH"",""localized_name"":""Dayton"",""country"":""US"",""state"":""OH"",""type"":""Town"",""is_root"":false,""expanded_country"":""United States"",""urls"":{""web"":{""discover"":""https://www.kickstarter.com/discover/places/dayton-oh"",""location"":""https://www.kickstarter.com/locations/dayton-oh""},""api"":{""nearby_projects"":""https://api.kickstarter.com/v1/discover?signature=1766076953.fc7dfaf851ec5cfba6f5fc6d5665d08003dca869&woe_id=2389876""}}}","The Devil's Contract Book 5 ""Unhappy Holidays""","193.333333333333","{""key"":""assets/048/529/730/dd718ed1595377415b7a7559a47659ef_original.jpg"",""full"":""https://i.kickstarter.com/assets/048/529/730/dd718ed1595377415b7a7559a47659ef_original.jpg?anim=false&fit=cover&gravity=auto&height=315&origin=ugc&q=92&v=1742006455&width=560&sig=eYZrykBwOQMuXFHD5Dlp3S96%2F8zmi9Pkuj3zqw2CAi4%3D"",""ed"":""https://i.kickstarter.com/assets/048/529/730/dd718ed1595377415b7a7559a47659ef_original.jpg?anim=false&fit=cover&gravity=auto&height=198&origin=ugc&q=92&v=1742006455&width=352&sig=p9vN0BlG7tf0NLHriUS0hSDUpaGbCIpVPekD2B8nPKM%3D"",""med"":""https://i.kickstarter.com/assets/048/529/730/dd718ed1595377415b7a7559a47659ef_original.jpg?anim=false&fit=cover&gravity=auto&height=153&origin=ugc&q=92&v=1742006455&width=272&sig=OhpOv7zryM%2FnA5woZ6mSseX%2FEiWRquOWGZC%2FGBwOgGI%3D"",""little"":""https://i.kickstarter.com/assets/048/529/730/dd718ed1595377415b7a7559a47659ef_original.jpg?anim=false&fit=cover&gravity=auto&height=117&origin=ugc&q=92&v=1742006455&width=208&sig=1Q7QEoWGkkYXtkEfuzPyMzcHJyHo%2Bp6yqQO4%2FuzYzxM%3D"",""small"":""https://i.kickstarter.com/assets/048/529/730/dd718ed1595377415b7a7559a47659ef_original.jpg?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1742006455&width=160&sig=Q3R5wj2XCLWHz6G45UszkQSflKa2ImsRfqbGvAMe%2FHI%3D"",""thumb"":""https://i.kickstarter.com/assets/048/529/730/dd718ed1595377415b7a7559a47659ef_original.jpg?anim=false&fit=cover&gravity=auto&height=27&origin=ugc&q=92&v=1742006455&width=48&sig=RNP4ZomD1zonBmdc9qtoyYna%2BXXu1pdWik8VwhesCYY%3D"",""1024x576"":""https://i.kickstarter.com/assets/048/529/730/dd718ed1595377415b7a7559a47659ef_original.jpg?anim=false&fit=cover&gravity=auto&height=576&origin=ugc&q=92&v=1742006455&width=1024&sig=VWAOCw4mVU4Nq9ll9uOmphCUXogLk8U6p8NsL934pVY%3D"",""1536x864"":""https://i.kickstarter.com/assets/048/529/730/dd718ed1595377415b7a7559a47659ef_original.jpg?anim=false&fit=cover&gravity=auto&height=873&origin=ugc&q=92&v=1742006455&width=1552&sig=vx9jOD5LqcW%2FPYja4cAubZsWVBIi5rpx5j5lpmLd720%3D""}","580","false","{""id"":5148537,""project_id"":5148537,""state"":""inactive"",""state_changed_at"":1741999957,""name"":null,""blurb"":null,""background_color"":null,""text_color"":null,""link_background_color"":null,""link_text_color"":null,""link_text"":null,""link_url"":null,""show_feature_image"":false,""background_image_opacity"":0.8,""should_show_feature_image_section"":true,""feature_image_attributes"":{""image_urls"":{""default"":""https://i.kickstarter.com/assets/048/529/730/dd718ed1595377415b7a7559a47659ef_original.jpg?anim=false&fit=cover&gravity=auto&height=873&origin=ugc&q=92&v=1742006455&width=1552&sig=vx9jOD5LqcW%2FPYja4cAubZsWVBIi5rpx5j5lpmLd720%3D"",""baseball_card"":""https://i.kickstarter.com/assets/048/529/730/dd718ed1595377415b7a7559a47659ef_original.jpg?anim=false&fit=cover&gravity=auto&height=315&origin=ugc&q=92&v=1742006455&width=560&sig=eYZrykBwOQMuXFHD5Dlp3S96%2F8zmi9Pkuj3zqw2CAi4%3D""}}}","the-devils-contract-book-5-unhappy-holidays","https://www.kickstarter.com/discover/categories/comics/comic%20books","true","false","successful","1743973200","1","{""web"":{""project"":""https://www.kickstarter.com/projects/mindgrindstudios/the-devils-contract-book-5-unhappy-holidays"",""rewards"":""https://www.kickstarter.com/projects/mindgrindstudios/the-devils-contract-book-5-unhappy-holidays/rewards""}}","1","580.0","domestic","null"
"93","National Water Dance creates simultaneous, site-specific performances across the US bringing attention to the urgent issues of water.","{""id"":6,""name"":""Dance"",""analytics_name"":""Dance"",""slug"":""dance"",""position"":4,""color"":10917369,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/dance""}}}","5988","US","the United States","1452629738","{""id"":308834882,""name"":""Dale Andree"",""is_registered"":null,""is_email_verified"":null,""chosen_currency"":null,""is_superbacker"":null,""has_admin_message_badge"":false,""ppo_has_action"":false,""backing_action_count"":0,""avatar"":{""thumb"":""https://i.kickstarter.com/assets/010/726/107/08d5c6ea4c2e0a0c966173241dcbb41e_original.JPG?anim=false&fit=cover&height=40&origin=ugc&q=92&v=1461708661&width=40&sig=rbFoBVKskXqu%2Bp1oDMDtCFaZev145vbLtT8TKjeWvPM%3D"",""small"":""https://i.kickstarter.com/assets/010/726/107/08d5c6ea4c2e0a0c966173241dcbb41e_original.JPG?anim=false&fit=cover&height=80&origin=ugc&q=92&v=1461708661&width=80&sig=pJcSgjbWVR%2FGer1fll%2BPW1QMHaqFNsTV5f1UtCG38ik%3D"",""medium"":""https://i.kickstarter.com/assets/010/726/107/08d5c6ea4c2e0a0c966173241dcbb41e_original.JPG?anim=false&fit=cover&height=160&origin=ugc&q=92&v=1461708661&width=160&sig=Tpi9B57Rfs4koNXXpQylTSJ617EGCjT4HWtNwfKRK%2F4%3D""},""urls"":{""web"":{""user"":""https://www.kickstarter.com/profile/308834882""},""api"":{""user"":""https://api.kickstarter.com/v1/users/308834882?signature=1766115874.251378799202b12c26a3758f46524d429dbedb22""}}}","USD","$","true","USD","1459680215","false","1","5000","770427050","false","false","true","false","false","1457091815","{""id"":2450022,""name"":""Miami"",""slug"":""miami-fl"",""short_name"":""Miami, FL"",""displayable_name"":""Miami, FL"",""localized_name"":""Miami"",""country"":""US"",""state"":""FL"",""type"":""Town"",""is_root"":false,""expanded_country"":""United States"",""urls"":{""web"":{""discover"":""https://www.kickstarter.com/discover/places/miami-fl"",""location"":""https://www.kickstarter.com/locations/miami-fl""},""api"":{""nearby_projects"":""https://api.kickstarter.com/v1/discover?signature=1766072924.2253bd68222a0affb7d6d961244eb16365f8015a&woe_id=2450022""}}}","National Water Dance","119.76","{""key"":""assets/012/352/497/17e919d9a70ecde2d8e1bea09b529b7a_original.jpg"",""full"":""https://i.kickstarter.com/assets/012/352/497/17e919d9a70ecde2d8e1bea09b529b7a_original.jpg?anim=false&fit=cover&gravity=auto&height=315&origin=ugc&q=92&v=1463756304&width=560&sig=me4hvociDqE9qg%2Bcgpq2QSXjvK84mB30PDgt31uu0ac%3D"",""ed"":""https://i.kickstarter.com/assets/012/352/497/17e919d9a70ecde2d8e1bea09b529b7a_original.jpg?anim=false&fit=cover&gravity=auto&height=198&origin=ugc&q=92&v=1463756304&width=352&sig=lg2CA3Ho1J1rCdy0jQlufxKAJTMP3GEqpfL44OcoQsw%3D"",""med"":""https://i.kickstarter.com/assets/012/352/497/17e919d9a70ecde2d8e1bea09b529b7a_original.jpg?anim=false&fit=cover&gravity=auto&height=153&origin=ugc&q=92&v=1463756304&width=272&sig=i8SjBoN3asMmyw8TAZixiC28asv0zApsy4USxCA406w%3D"",""little"":""https://i.kickstarter.com/assets/012/352/497/17e919d9a70ecde2d8e1bea09b529b7a_original.jpg?anim=false&fit=cover&gravity=auto&height=117&origin=ugc&q=92&v=1463756304&width=208&sig=kqtg0iyN0Zf0h3uO7LghkB5n7xqE19dkETJebktopNM%3D"",""small"":""https://i.kickstarter.com/assets/012/352/497/17e919d9a70ecde2d8e1bea09b529b7a_original.jpg?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1463756304&width=160&sig=%2B4PGuI1C2Y4S5LysTI%2FeyhrzfY1nfQobLNVhK1sStsA%3D"",""thumb"":""https://i.kickstarter.com/assets/012/352/497/17e919d9a70ecde2d8e1bea09b529b7a_original.jpg?anim=false&fit=cover&gravity=auto&height=27&origin=ugc&q=92&v=1463756304&width=48&sig=Mp3LiLGS8yYTh2ttgncm8e7gxrNcpagsQZbGtVoPIDY%3D"",""1024x576"":""https://i.kickstarter.com/assets/012/352/497/17e919d9a70ecde2d8e1bea09b529b7a_original.jpg?anim=false&fit=cover&gravity=auto&height=576&origin=ugc&q=92&v=1463756304&width=1024&sig=rhfjm8Unk9GutFSS6SEs1QYrmsR81%2B9HUhjijUxlykk%3D"",""1536x864"":""https://i.kickstarter.com/assets/012/352/497/17e919d9a70ecde2d8e1bea09b529b7a_original.jpg?anim=false&fit=cover&gravity=auto&height=873&origin=ugc&q=92&v=1463756304&width=1552&sig=ylSvrnMRxjGrVPHCV3DlVLMAEJ0%2FB7ioREUL3SCsPHw%3D""}","5988","false","{""id"":2318409,""project_id"":2318409,""state"":""inactive"",""state_changed_at"":1452629738,""name"":null,""blurb"":null,""background_color"":null,""text_color"":null,""link_background_color"":null,""link_text_color"":null,""link_text"":null,""link_url"":null,""show_feature_image"":false,""background_image_opacity"":0.8,""should_show_feature_image_section"":true,""feature_image_attributes"":{""image_urls"":{""default"":""https://i.kickstarter.com/assets/012/352/497/17e919d9a70ecde2d8e1bea09b529b7a_original.jpg?anim=false&fit=cover&gravity=auto&height=873&origin=ugc&q=92&v=1463756304&width=1552&sig=ylSvrnMRxjGrVPHCV3DlVLMAEJ0%2FB7ioREUL3SCsPHw%3D"",""baseball_card"":""https://i.kickstarter.com/assets/012/352/497/17e919d9a70ecde2d8e1bea09b529b7a_original.jpg?anim=false&fit=cover&gravity=auto&height=315&origin=ugc&q=92&v=1463756304&width=560&sig=me4hvociDqE9qg%2Bcgpq2QSXjvK84mB30PDgt31uu0ac%3D""}}}","national-water-dance","https://www.kickstarter.com/discover/categories/dance","true","false","successful","1459680215","1","{""web"":{""project"":""https://www.kickstarter.com/projects/308834882/national-water-dance"",""rewards"":""https://www.kickstarter.com/projects/308834882/national-water-dance/rewards""}}","1","5988.0","domestic","{""id"":642096,""status"":""successful"",""hls"":null,""hls_type"":null,""high"":""https://v2.kickstarter.com/1766029474-3isVeJNGGJSs0ADh4OfIl82pnm5WNYREyUtgPa5xbCA%3D/projects/2278835/video-642096-h264_high.mp4"",""high_type"":""video/mp4; codecs=""avc1.64001E, mp4a.40.2"""",""base"":""https://v2.kickstarter.com/1766029474-3isVeJNGGJSs0ADh4OfIl82pnm5WNYREyUtgPa5xbCA%3D/projects/2278835/video-642096-h264_base.mp4"",""base_type"":""video/mp4; codecs=""avc1.42E01E, mp4a.40.2"""",""tracks"":""[]"",""width"":640,""height"":360,""frame"":""https://d15chbti7ht62o.cloudfront.net/projects/2278835/video-642096-h264_high.jpg?2016""}"
"71","The first American dance company to premiere a site-specific project in Cuba –– with only 48 hours to do so!","{""id"":254,""name"":""Performances"",""analytics_name"":""Performances"",""slug"":""dance/performances"",""position"":1,""parent_id"":6,""parent_name"":""Dance"",""color"":10917369,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/dance/performances""}}}","19694","US","the United States","1455230493","{""id"":1907530421,""name"":""Heidi Duckler"",""slug"":""heididuckler"",""is_registered"":null,""is_email_verified"":null,""chosen_currency"":null,""is_superbacker"":null,""has_admin_message_badge"":false,""ppo_has_action"":false,""backing_action_count"":0,""avatar"":{""thumb"":""https://i.kickstarter.com/assets/006/110/154/947800fb2c32c27d1caedb339a173702_original.jpg?anim=false&fit=cover&height=40&origin=ugc&q=92&v=1461367198&width=40&sig=bJuhrACdM2CAjOKT963A3%2BvN5ABzwPX29qzBMxiauTE%3D"",""small"":""https://i.kickstarter.com/assets/006/110/154/947800fb2c32c27d1caedb339a173702_original.jpg?anim=false&fit=cover&height=80&origin=ugc&q=92&v=1461367198&width=80&sig=yIvJwkMZ1h3NTqmYNxk1mRv06VchuoDTNRuq7Qc7A%2FY%3D"",""medium"":""https://i.kickstarter.com/assets/006/110/154/947800fb2c32c27d1caedb339a173702_original.jpg?anim=false&fit=cover&height=160&origin=ugc&q=92&v=1461367198&width=160&sig=xanSJilrdKa4qfxLXnHgL5%2Bu8I3pFOYm7%2FXO926MGXA%3D""},""urls"":{""web"":{""user"":""https://www.kickstarter.com/profile/heididuckler""},""api"":{""user"":""https://api.kickstarter.com/v1/users/1907530421?signature=1766115874.267820017923cc3f26f5e6e03198f8c72e883aaf""}}}","USD","$","true","USD","1459580340","false","1","15000","142848319","false","false","true","false","false","1456787259","{""id"":63817,""name"":""Havana"",""slug"":""havana-cu"",""short_name"":""Havana, Cuba"",""displayable_name"":""Havana, Cuba"",""localized_name"":""Havana"",""country"":""CU"",""state"":""Ciudad de la Habana"",""type"":""Town"",""is_root"":false,""expanded_country"":""Cuba"",""urls"":{""web"":{""discover"":""https://www.kickstarter.com/discover/places/havana-cu"",""location"":""https://www.kickstarter.com/locations/havana-cu""},""api"":{""nearby_projects"":""https://api.kickstarter.com/v1/discover?signature=1766084684.81da3b1b7c861b592878b94037064a38ef1e5b04&woe_id=63817""}}}","Heidi Duckler Dance Theater presents: ""Siá Kará""","131.2934","{""key"":""assets/012/378/832/c388ae8efcf2d360e6bd122e804b21c3_original.jpg"",""full"":""https://i.kickstarter.com/assets/012/378/832/c388ae8efcf2d360e6bd122e804b21c3_original.jpg?anim=false&fit=cover&gravity=auto&height=315&origin=ugc&q=92&v=1463757938&width=560&sig=JBnH4g1MSMmBINZhmVMSzBPngxuW0uQ3FwrJyHlVDt8%3D"",""ed"":""https://i.kickstarter.com/assets/012/378/832/c388ae8efcf2d360e6bd122e804b21c3_original.jpg?anim=false&fit=cover&gravity=auto&height=198&origin=ugc&q=92&v=1463757938&width=352&sig=%2B2k88G9%2FmLJmg%2F8lMNaRlTqgn2pdKtfOYCn3LtYhGAM%3D"",""med"":""https://i.kickstarter.com/assets/012/378/832/c388ae8efcf2d360e6bd122e804b21c3_original.jpg?anim=false&fit=cover&gravity=auto&height=153&origin=ugc&q=92&v=1463757938&width=272&sig=PCoaJJxsXKmPsCcEKnECKWXkSVsicUJMlSGQ3BO%2FX7Y%3D"",""little"":""https://i.kickstarter.com/assets/012/378/832/c388ae8efcf2d360e6bd122e804b21c3_original.jpg?anim=false&fit=cover&gravity=auto&height=117&origin=ugc&q=92&v=1463757938&width=208&sig=2LS0TysmSTGeO84fGRmHfLMaDHmQ8Bqo%2Bo%2BOf7fE5%2FM%3D"",""small"":""https://i.kickstarter.com/assets/012/378/832/c388ae8efcf2d360e6bd122e804b21c3_original.jpg?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1463757938&width=160&sig=fYpziFpPuArXDkBrvWm6Dz%2FSUbfMB8PsxtWprqzoYWA%3D"",""thumb"":""https://i.kickstarter.com/assets/012/378/832/c388ae8efcf2d360e6bd122e804b21c3_original.jpg?anim=false&fit=cover&gravity=auto&height=27&origin=ugc&q=92&v=1463757938&width=48&sig=16jkH8IXtR3fG%2BxhF2evUdSjOXBMMisjY6gKLcb3ePU%3D"",""1024x576"":""https://i.kickstarter.com/assets/012/378/832/c388ae8efcf2d360e6bd122e804b21c3_original.jpg?anim=false&fit=cover&gravity=auto&height=576&origin=ugc&q=92&v=1463757938&width=1024&sig=FUNygdfSG3Ucy0tMZ4p6wRdU6QafB5q%2BSceccS%2BIWvs%3D"",""1536x864"":""https://i.kickstarter.com/assets/012/378/832/c388ae8efcf2d360e6bd122e804b21c3_original.jpg?anim=false&fit=cover&gravity=auto&height=873&origin=ugc&q=92&v=1463757938&width=1552&sig=TyH108kp%2F05vjaN%2FxWvg2e5W93kA%2FdZ7XexuM1KLgUo%3D""}","19694.009999999998","false","{""id"":2370194,""project_id"":2370194,""state"":""active"",""state_changed_at"":1459791327,""name"":""Heidi Duckler Dance Theater presents: ""Siá Kará"""",""blurb"":""The first American dance company to premiere a site-specific project in Cuba –– with only 48 hours to do so!"",""background_color"":""d7dddd"",""text_color"":"""",""link_background_color"":"""",""link_text_color"":"""",""link_text"":""Follow along!"",""link_url"":""https://www.kickstarter.com/projects/heididuckler/heidi-duckler-dance-theater-presents-sia-kara"",""show_feature_image"":false,""background_image_opacity"":0.8,""should_show_feature_image_section"":true,""feature_image_attributes"":{""image_urls"":{""default"":""https://i.kickstarter.com/assets/012/378/832/c388ae8efcf2d360e6bd122e804b21c3_original.jpg?anim=false&fit=cover&gravity=auto&height=873&origin=ugc&q=92&v=1463757938&width=1552&sig=TyH108kp%2F05vjaN%2FxWvg2e5W93kA%2FdZ7XexuM1KLgUo%3D"",""baseball_card"":""https://i.kickstarter.com/assets/012/378/832/c388ae8efcf2d360e6bd122e804b21c3_original.jpg?anim=false&fit=cover&gravity=auto&height=315&origin=ugc&q=92&v=1463757938&width=560&sig=JBnH4g1MSMmBINZhmVMSzBPngxuW0uQ3FwrJyHlVDt8%3D""}}}","heidi-duckler-dance-theater-presents-sia-kara","https://www.kickstarter.com/discover/categories/dance","true","true","successful","1459580342","1","{""web"":{""project"":""https://www.kickstarter.com/projects/heididuckler/heidi-duckler-dance-theater-presents-sia-kara"",""rewards"":""https://www.kickstarter.com/projects/heididuckler/heidi-duckler-dance-theater-presents-sia-kara/rewards""}}","1","19694.009999999998","domestic","{""id"":641049,""status"":""successful"",""hls"":null,""hls_type"":null,""high"":""https://v2.kickstarter.com/1766029007-VOrkLCJYNiu%2F5oALeYlHm8fmmvjmtoZvcjrkbDh%2B3c8%3D/projects/2330620/video-641049-h264_high.mp4"",""high_type"":""video/mp4; codecs=""avc1.64001E, mp4a.40.2"""",""base"":""https://v2.kickstarter.com/1766029007-VOrkLCJYNiu%2F5oALeYlHm8fmmvjmtoZvcjrkbDh%2B3c8%3D/projects/2330620/video-641049-h264_base.mp4"",""base_type"":""video/mp4; codecs=""avc1.42E01E, mp4a.40.2"""",""tracks"":""[{""video_track"":{""id"":44842,""tid"":1902312131,""captionable_id"":641049,""captionable_type"":""Video"",""kind"":""captions"",""language"":""en"",""created_at"":""2016-02-26T16:26:41-05:00"",""updated_at"":""2016-02-26T17:00:47-05:00"",""import_status"":""none""}}]"",""width"":640,""height"":360,""frame"":""https://d15chbti7ht62o.cloudfront.net/projects/2330620/video-641049-h264_high.jpg?2016""}"
"107","I have been dreaming about creating this kind of album. Join our team of dreamers ... (para el español, desplega hacia abajo)  ☺","{""id"":320,""name"":""Latin"",""analytics_name"":""Latin"",""slug"":""music/latin"",""position"":12,""parent_id"":14,""parent_name"":""Music"",""color"":10878931,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/music/latin""}}}","11381","US","the United States","1512935827","{""id"":890424360,""name"":""Germán López"",""is_registered"":null,""is_email_verified"":null,""chosen_currency"":null,""is_superbacker"":null,""has_admin_message_badge"":false,""ppo_has_action"":false,""backing_action_count"":0,""avatar"":{""thumb"":""https://i.kickstarter.com/assets/019/560/293/1ee870f634771645e4c2a117bc601317_original.png?anim=false&fit=cover&height=40&origin=ugc&q=92&v=1512960376&width=40&sig=iD7fjsf6PgqgK0dOR%2BgdldLoYh%2Ffw6MkgZrOQMIkBY0%3D"",""small"":""https://i.kickstarter.com/assets/019/560/293/1ee870f634771645e4c2a117bc601317_original.png?anim=false&fit=cover&height=80&origin=ugc&q=92&v=1512960376&width=80&sig=wNpLUdx2j04uPZQFxZZDDvAvd3Sy%2B6LAv%2F8wJ8kuk94%3D"",""medium"":""https://i.kickstarter.com/assets/019/560/293/1ee870f634771645e4c2a117bc601317_original.png?anim=false&fit=cover&height=160&origin=ugc&q=92&v=1512960376&width=160&sig=Ten1II%2BkaKvjnT%2F8xm7JHfBi0Pb%2FbEW8FJug%2BAERmdo%3D""},""urls"":{""web"":{""user"":""https://www.kickstarter.com/profile/890424360""},""api"":{""user"":""https://api.kickstarter.com/v1/users/890424360?signature=1766115874.62745a3bfdaaed3ec99facfde44df85cbf86f1cc""}}}","USD","$","true","USD","1515683478","false","1","60000","1666956000","false","false","true","false","false","1513091478","{""id"":2442047,""name"":""Los Angeles"",""slug"":""los-angeles-ca"",""short_name"":""Los Angeles, CA"",""displayable_name"":""Los Angeles, CA"",""localized_name"":""Los Angeles"",""country"":""US"",""state"":""CA"",""type"":""Town"",""is_root"":false,""expanded_country"":""United States"",""urls"":{""web"":{""discover"":""https://www.kickstarter.com/discover/places/los-angeles-ca"",""location"":""https://www.kickstarter.com/locations/los-angeles-ca""},""api"":{""nearby_projects"":""https://api.kickstarter.com/v1/discover?signature=1766115447.28b30b2f4e6652ad3a3abc13f7bab1a96827ac27&woe_id=2442047""}}}","I am making an new album in L.A! - (Germán López ✈ L.A!)","18.968333333333","{""key"":""assets/019/557/494/7b75c537f7e59b7c493754f870f0999a_original.png"",""full"":""https://i.kickstarter.com/assets/019/557/494/7b75c537f7e59b7c493754f870f0999a_original.png?anim=false&fit=cover&gravity=auto&height=315&origin=ugc&q=92&v=1512964139&width=560&sig=jqisB7V5byJG2of8AWLJ98M56Lu7JB%2FkzBVTFoL4LvY%3D"",""ed"":""https://i.kickstarter.com/assets/019/557/494/7b75c537f7e59b7c493754f870f0999a_original.png?anim=false&fit=cover&gravity=auto&height=198&origin=ugc&q=92&v=1512964139&width=352&sig=7T44JobSdvgNQi6IhEs0853ywiV2ZsMNd4OJyUxbPAM%3D"",""med"":""https://i.kickstarter.com/assets/019/557/494/7b75c537f7e59b7c493754f870f0999a_original.png?anim=false&fit=cover&gravity=auto&height=153&origin=ugc&q=92&v=1512964139&width=272&sig=GlnnkvneCdjWfe8CNcdsHEc68u3wMhmM%2F67R%2BKb%2Fyjs%3D"",""little"":""https://i.kickstarter.com/assets/019/557/494/7b75c537f7e59b7c493754f870f0999a_original.png?anim=false&fit=cover&gravity=auto&height=117&origin=ugc&q=92&v=1512964139&width=208&sig=9dlzH7rYOM8D%2B%2BPV57JgidrEhZG4mgByh%2FQ1bOjLicc%3D"",""small"":""https://i.kickstarter.com/assets/019/557/494/7b75c537f7e59b7c493754f870f0999a_original.png?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1512964139&width=160&sig=9IiN6amY9DqRGI%2F6Hj21pQmLGyOc8zJr7ARAVHHGlGA%3D"",""thumb"":""https://i.kickstarter.com/assets/019/557/494/7b75c537f7e59b7c493754f870f0999a_original.png?anim=false&fit=cover&gravity=auto&height=27&origin=ugc&q=92&v=1512964139&width=48&sig=qVakiJSr0rhv4LauvjcLOJUlG%2FvZfSYpy7feSOuHJN0%3D"",""1024x576"":""https://i.kickstarter.com/assets/019/557/494/7b75c537f7e59b7c493754f870f0999a_original.png?anim=false&fit=cover&gravity=auto&height=576&origin=ugc&q=92&v=1512964139&width=1024&sig=rPypXsg%2BCxbDpq7TGQX6OFpTs7ni74mgbmPoNU6vw%2F0%3D"",""1536x864"":""https://i.kickstarter.com/assets/019/557/494/7b75c537f7e59b7c493754f870f0999a_original.png?anim=false&fit=cover&gravity=auto&height=873&origin=ugc&q=92&v=1512964139&width=1552&sig=xlEsD0gNu6QS8za9MIWXnd6bSFlyUTPgiTryhRRDiD4%3D""}","11381","false","{""id"":3246440,""project_id"":3246440,""state"":""inactive"",""state_changed_at"":1512935827,""name"":null,""blurb"":null,""background_color"":null,""text_color"":null,""link_background_color"":null,""link_text_color"":null,""link_text"":null,""link_url"":null,""show_feature_image"":false,""background_image_opacity"":0.8,""should_show_feature_image_section"":true,""feature_image_attributes"":{""image_urls"":{""default"":""https://i.kickstarter.com/assets/019/557/494/7b75c537f7e59b7c493754f870f0999a_original.png?anim=false&fit=cover&gravity=auto&height=873&origin=ugc&q=92&v=1512964139&width=1552&sig=xlEsD0gNu6QS8za9MIWXnd6bSFlyUTPgiTryhRRDiD4%3D"",""baseball_card"":""https://i.kickstarter.com/assets/019/557/494/7b75c537f7e59b7c493754f870f0999a_original.png?anim=false&fit=cover&gravity=auto&height=315&origin=ugc&q=92&v=1512964139&width=560&sig=jqisB7V5byJG2of8AWLJ98M56Lu7JB%2FkzBVTFoL4LvY%3D""}}}","i-am-making-an-new-album-in-la-german-lopez-la","https://www.kickstarter.com/discover/categories/music/latin","false","false","failed","1515683478","1","{""web"":{""project"":""https://www.kickstarter.com/projects/890424360/i-am-making-an-new-album-in-la-german-lopez-la"",""rewards"":""https://www.kickstarter.com/projects/890424360/i-am-making-an-new-album-in-la-german-lopez-la/rewards""}}","1","11381.0","domestic","{""id"":843591,""status"":""successful"",""hls"":null,""hls_type"":null,""high"":""https://v2.kickstarter.com/1765967609-odkjF5nDbM%2BahbaOmaj73omvPToiXKMzWobyzPjAG2U%3D/projects/3206954/video-843591-h264_high.mp4"",""high_type"":""video/mp4; codecs=""avc1.64001E, mp4a.40.2"""",""base"":""https://v2.kickstarter.com/1765967609-odkjF5nDbM%2BahbaOmaj73omvPToiXKMzWobyzPjAG2U%3D/projects/3206954/video-843591-h264_base.mp4"",""base_type"":""video/mp4; codecs=""avc1.42E01E, mp4a.40.2"""",""tracks"":""[]"",""width"":640,""height"":360,""frame"":""https://d15chbti7ht62o.cloudfront.net/projects/3206954/video-843591-h264_base.jpg?2017""}"
